2020-05-07 23:17:08,780 - Pade - INFO - loss 0.009562062881110774, in epoch 5, in step 329, in global step 1.0, acc is 1.0,                    taks 0.8639998435974121 seconds
2020-05-07 23:17:09,393 - Pade - INFO - test->loss 0.41502252749723756, in epoch 5, in step 349, in global step 2850,                     acc is 0.87890625, taks 0.6130003929138184 seconds
2020-05-07 23:17:09,684 - Pade - INFO - loss 0.015122051983028519, in epoch 5, in step 359, in global step 0.99609375, acc is 0.99609375,                    taks 0.2909996509552002 seconds
2020-05-07 23:17:10,570 - Pade - INFO - loss 0.009338088296312875, in epoch 5, in step 389, in global step 1.0, acc is 1.0,                    taks 0.8860001564025879 seconds
2020-05-07 23:17:10,877 - Pade - INFO - test->loss 0.419283416679197, in epoch 5, in step 399, in global step 2900,                     acc is 0.876953125, taks 0.30700016021728516 seconds
2020-05-07 23:17:11,453 - Pade - INFO - loss 0.014775951965051784, in epoch 5, in step 419, in global step 0.9921875, acc is 0.9921875,                    taks 0.5750000476837158 seconds
2020-05-07 23:17:12,333 - Pade - INFO - loss 0.015846013640634614, in epoch 5, in step 449, in global step 0.998046875, acc is 0.998046875,                    taks 0.8799998760223389 seconds
2020-05-07 23:17:12,352 - Pade - INFO - test->loss 0.42337427597417354, in epoch 5, in step 449, in global step 2950,                     acc is 0.876953125, taks 0.018999814987182617 seconds
2020-05-07 23:17:13,234 - Pade - INFO - loss 0.010726201173037523, in epoch 5, in step 479, in global step 0.99609375, acc is 0.99609375,                    taks 0.882000207901001 seconds
2020-05-07 23:17:13,834 - Pade - INFO - test->loss 0.4268642836296555, in epoch 5, in step 499, in global step 3000,                     acc is 0.876953125, taks 0.5999999046325684 seconds
2020-05-07 23:17:13,835 - Pade - INFO - train epoch 6 of total 9 epoches
2020-05-07 23:17:14,715 - Pade - INFO - loss 0.019045895384588507, in epoch 6, in step 29, in global step 0.9921875, acc is 0.9921875,                    taks 0.880000114440918 seconds
2020-05-07 23:17:15,305 - Pade - INFO - test->loss 0.43105241084389845, in epoch 6, in step 49, in global step 3050,                     acc is 0.876953125, taks 0.5900001525878906 seconds
2020-05-07 23:17:15,593 - Pade - INFO - loss 0.018796093798493417, in epoch 6, in step 59, in global step 0.99609375, acc is 0.99609375,                    taks 0.28799986839294434 seconds
2020-05-07 23:17:16,477 - Pade - INFO - loss 0.012324671033881868, in epoch 6, in step 89, in global step 0.994140625, acc is 0.994140625,                    taks 0.8840000629425049 seconds
2020-05-07 23:17:16,783 - Pade - INFO - test->loss 0.43485392202051437, in epoch 6, in step 99, in global step 3100,                     acc is 0.876953125, taks 0.3059999942779541 seconds
2020-05-07 23:17:17,359 - Pade - INFO - loss 0.008513712007920126, in epoch 6, in step 119, in global step 1.0, acc is 1.0,                    taks 0.5759999752044678 seconds
2020-05-07 23:17:18,245 - Pade - INFO - loss 0.016727316867167857, in epoch 6, in step 149, in global step 0.994140625, acc is 0.994140625,                    taks 0.8860001564025879 seconds
2020-05-07 23:17:18,264 - Pade - INFO - test->loss 0.43857398714366785, in epoch 6, in step 149, in global step 3150,                     acc is 0.876953125, taks 0.018999814987182617 seconds
2020-05-07 23:17:19,150 - Pade - INFO - loss 0.006321701446424722, in epoch 6, in step 179, in global step 1.0, acc is 1.0,                    taks 0.8849997520446777 seconds
2020-05-07 23:17:19,739 - Pade - INFO - test->loss 0.4427827698761305, in epoch 6, in step 199, in global step 3200,                     acc is 0.875, taks 0.5889999866485596 seconds
2020-05-07 23:17:20,032 - Pade - INFO - loss 0.01205112208132694, in epoch 6, in step 209, in global step 0.99609375, acc is 0.99609375,                    taks 0.2929999828338623 seconds
2020-05-07 23:17:20,908 - Pade - INFO - loss 0.00863197612578391, in epoch 6, in step 239, in global step 0.998046875, acc is 0.998046875,                    taks 0.875999927520752 seconds
2020-05-07 23:17:21,222 - Pade - INFO - test->loss 0.44684023992741584, in epoch 6, in step 249, in global step 3250,                     acc is 0.875, taks 0.31400012969970703 seconds
2020-05-07 23:17:21,814 - Pade - INFO - loss 0.007987453362053566, in epoch 6, in step 269, in global step 1.0, acc is 1.0,                    taks 0.5920000076293945 seconds
2020-05-07 23:17:22,678 - Pade - INFO - loss 0.00669175586259552, in epoch 6, in step 299, in global step 0.998046875, acc is 0.998046875,                    taks 0.8640000820159912 seconds
2020-05-07 23:17:22,697 - Pade - INFO - test->loss 0.4508476529273809, in epoch 6, in step 299, in global step 3300,                     acc is 0.875, taks 0.01900005340576172 seconds
2020-05-07 23:17:23,590 - Pade - INFO - loss 0.016594225651687465, in epoch 6, in step 329, in global step 0.99609375, acc is 0.99609375,                    taks 0.8919999599456787 seconds
2020-05-07 23:17:24,182 - Pade - INFO - test->loss 0.4540808862507214, in epoch 6, in step 349, in global step 3350,                     acc is 0.875, taks 0.5920000076293945 seconds
2020-05-07 23:17:24,478 - Pade - INFO - loss 0.007113104851532492, in epoch 6, in step 359, in global step 1.0, acc is 1.0,                    taks 0.29600000381469727 seconds
2020-05-07 23:17:25,365 - Pade - INFO - loss 0.00729779783195996, in epoch 6, in step 389, in global step 0.998046875, acc is 0.998046875,                    taks 0.8870000839233398 seconds
2020-05-07 23:17:25,668 - Pade - INFO - test->loss 0.45785357380327485, in epoch 6, in step 399, in global step 3400,                     acc is 0.875, taks 0.30299973487854004 seconds
2020-05-07 23:17:26,261 - Pade - INFO - loss 0.009756532230186722, in epoch 6, in step 419, in global step 1.0, acc is 1.0,                    taks 0.5930001735687256 seconds
2020-05-07 23:17:27,127 - Pade - INFO - loss 0.010727281671643621, in epoch 6, in step 449, in global step 0.99609375, acc is 0.99609375,                    taks 0.8659999370574951 seconds
2020-05-07 23:17:27,146 - Pade - INFO - test->loss 0.4618731992316047, in epoch 6, in step 449, in global step 3450,                     acc is 0.875, taks 0.01900005340576172 seconds
2020-05-07 23:17:28,032 - Pade - INFO - loss 0.010692472845134329, in epoch 6, in step 479, in global step 0.998046875, acc is 0.998046875,                    taks 0.8849999904632568 seconds
2020-05-07 23:17:28,629 - Pade - INFO - test->loss 0.46530504629018354, in epoch 6, in step 499, in global step 3500,                     acc is 0.87890625, taks 0.5970001220703125 seconds
2020-05-07 23:17:28,629 - Pade - INFO - train epoch 7 of total 9 epoches
2020-05-07 23:17:29,524 - Pade - INFO - loss 0.008173808422730603, in epoch 7, in step 29, in global step 1.0, acc is 1.0,                    taks 0.8949999809265137 seconds
2020-05-07 23:17:30,114 - Pade - INFO - test->loss 0.4692528571972707, in epoch 7, in step 49, in global step 3550,                     acc is 0.875, taks 0.5900001525878906 seconds
2020-05-07 23:17:30,430 - Pade - INFO - loss 0.009106703220843686, in epoch 7, in step 59, in global step 0.998046875, acc is 0.998046875,                    taks 0.31599998474121094 seconds
2020-05-07 23:17:31,296 - Pade - INFO - loss 0.008586469086190719, in epoch 7, in step 89, in global step 0.99609375, acc is 0.99609375,                    taks 0.865999698638916 seconds
2020-05-07 23:17:31,609 - Pade - INFO - test->loss 0.4733911552993064, in epoch 7, in step 99, in global step 3600,                     acc is 0.875, taks 0.3130002021789551 seconds
2020-05-07 23:17:32,201 - Pade - INFO - loss 0.016328295958344702, in epoch 7, in step 119, in global step 0.99609375, acc is 0.99609375,                    taks 0.5920000076293945 seconds
2020-05-07 23:17:33,082 - Pade - INFO - loss 0.007456133134313831, in epoch 7, in step 149, in global step 0.998046875, acc is 0.998046875,                    taks 0.880000114440918 seconds
2020-05-07 23:17:33,101 - Pade - INFO - test->loss 0.47706374429374493, in epoch 7, in step 149, in global step 3650,                     acc is 0.875, taks 0.01900005340576172 seconds
2020-05-07 23:17:33,962 - Pade - INFO - loss 0.010473383059543234, in epoch 7, in step 179, in global step 0.998046875, acc is 0.998046875,                    taks 0.8609998226165771 seconds
2020-05-07 23:17:34,579 - Pade - INFO - test->loss 0.48085102326051454, in epoch 7, in step 199, in global step 3700,                     acc is 0.875, taks 0.6170001029968262 seconds
2020-05-07 23:17:34,872 - Pade - INFO - loss 0.008252812387523345, in epoch 7, in step 209, in global step 0.998046875, acc is 0.998046875,                    taks 0.2929997444152832 seconds
2020-05-07 23:17:35,731 - Pade - INFO - loss 0.0168885315832732, in epoch 7, in step 239, in global step 0.99609375, acc is 0.99609375,                    taks 0.8590002059936523 seconds
2020-05-07 23:17:36,061 - Pade - INFO - test->loss 0.48412850781170524, in epoch 7, in step 249, in global step 3750,                     acc is 0.875, taks 0.3300001621246338 seconds
2020-05-07 23:17:36,631 - Pade - INFO - loss 0.007173205893879249, in epoch 7, in step 269, in global step 1.0, acc is 1.0,                    taks 0.5699996948242188 seconds
2020-05-07 23:17:37,513 - Pade - INFO - loss 0.009423565923673261, in epoch 7, in step 299, in global step 0.99609375, acc is 0.99609375,                    taks 0.882000207901001 seconds
2020-05-07 23:17:37,533 - Pade - INFO - test->loss 0.48862638874346037, in epoch 7, in step 299, in global step 3800,                     acc is 0.876953125, taks 0.019999980926513672 seconds
2020-05-07 23:17:38,395 - Pade - INFO - loss 0.006182238577476765, in epoch 7, in step 329, in global step 1.0, acc is 1.0,                    taks 0.8619999885559082 seconds
2020-05-07 23:17:39,006 - Pade - INFO - test->loss 0.49120183767052084, in epoch 7, in step 349, in global step 3850,                     acc is 0.880859375, taks 0.6110000610351562 seconds
2020-05-07 23:17:39,295 - Pade - INFO - loss 0.006131643302998353, in epoch 7, in step 359, in global step 1.0, acc is 1.0,                    taks 0.2889997959136963 seconds
2020-05-07 23:17:40,181 - Pade - INFO - loss 0.005260073046644631, in epoch 7, in step 389, in global step 1.0, acc is 1.0,                    taks 0.8860001564025879 seconds
2020-05-07 23:17:40,487 - Pade - INFO - test->loss 0.49557423161467606, in epoch 7, in step 399, in global step 3900,                     acc is 0.873046875, taks 0.3059999942779541 seconds
2020-05-07 23:17:41,062 - Pade - INFO - loss 0.00849285323833898, in epoch 7, in step 419, in global step 0.998046875, acc is 0.998046875,                    taks 0.5750000476837158 seconds
2020-05-07 23:17:41,949 - Pade - INFO - loss 0.016015605652098225, in epoch 7, in step 449, in global step 0.994140625, acc is 0.994140625,                    taks 0.8860001564025879 seconds
2020-05-07 23:17:41,969 - Pade - INFO - test->loss 0.4987408560386306, in epoch 7, in step 449, in global step 3950,                     acc is 0.875, taks 0.019999980926513672 seconds
2020-05-07 23:17:42,834 - Pade - INFO - loss 0.006016429067498661, in epoch 7, in step 479, in global step 1.0, acc is 1.0,                    taks 0.8649997711181641 seconds
2020-05-07 23:17:43,451 - Pade - INFO - test->loss 0.5024616960620415, in epoch 7, in step 499, in global step 4000,                     acc is 0.873046875, taks 0.6170001029968262 seconds
2020-05-07 23:17:43,451 - Pade - INFO - train epoch 8 of total 9 epoches
2020-05-07 23:17:44,313 - Pade - INFO - loss 0.021802308223511306, in epoch 8, in step 29, in global step 0.99609375, acc is 0.99609375,                    taks 0.8619999885559082 seconds
2020-05-07 23:17:44,923 - Pade - INFO - test->loss 0.5056744891695497, in epoch 8, in step 49, in global step 4050,                     acc is 0.875, taks 0.6089999675750732 seconds
2020-05-07 23:17:45,215 - Pade - INFO - loss 0.007144345128958686, in epoch 8, in step 59, in global step 0.998046875, acc is 0.998046875,                    taks 0.29200005531311035 seconds
2020-05-07 23:17:46,101 - Pade - INFO - loss 0.018875261208041182, in epoch 8, in step 89, in global step 0.994140625, acc is 0.994140625,                    taks 0.8860001564025879 seconds
2020-05-07 23:17:46,418 - Pade - INFO - test->loss 0.5091020803323056, in epoch 8, in step 99, in global step 4100,                     acc is 0.875, taks 0.31599998474121094 seconds
2020-05-07 23:17:46,990 - Pade - INFO - loss 0.01777198049769628, in epoch 8, in step 119, in global step 0.9921875, acc is 0.9921875,                    taks 0.5720000267028809 seconds
2020-05-07 23:17:47,872 - Pade - INFO - loss 0.017015924643377915, in epoch 8, in step 149, in global step 0.994140625, acc is 0.994140625,                    taks 0.8819997310638428 seconds
2020-05-07 23:17:47,892 - Pade - INFO - test->loss 0.5129838544996702, in epoch 8, in step 149, in global step 4150,                     acc is 0.873046875, taks 0.019999980926513672 seconds
2020-05-07 23:17:48,773 - Pade - INFO - loss 0.006467675216614667, in epoch 8, in step 179, in global step 1.0, acc is 1.0,                    taks 0.881000280380249 seconds
2020-05-07 23:17:49,362 - Pade - INFO - test->loss 0.516195944421048, in epoch 8, in step 199, in global step 4200,                     acc is 0.875, taks 0.5880000591278076 seconds
2020-05-07 23:17:49,654 - Pade - INFO - loss 0.015116857230966696, in epoch 8, in step 209, in global step 0.994140625, acc is 0.994140625,                    taks 0.29200005531311035 seconds
2020-05-07 23:17:50,530 - Pade - INFO - loss 0.0040046037573121165, in epoch 8, in step 239, in global step 1.0, acc is 1.0,                    taks 0.875 seconds
2020-05-07 23:17:50,841 - Pade - INFO - test->loss 0.5194385375579496, in epoch 8, in step 249, in global step 4250,                     acc is 0.875, taks 0.31100010871887207 seconds
2020-05-07 23:17:51,413 - Pade - INFO - loss 0.01860190681973288, in epoch 8, in step 269, in global step 0.99609375, acc is 0.99609375,                    taks 0.5720000267028809 seconds
2020-05-07 23:17:52,292 - Pade - INFO - loss 0.013911379773065405, in epoch 8, in step 299, in global step 0.998046875, acc is 0.998046875,                    taks 0.8789997100830078 seconds
2020-05-07 23:17:52,311 - Pade - INFO - test->loss 0.5248832211781449, in epoch 8, in step 299, in global step 4300,                     acc is 0.876953125, taks 0.01900005340576172 seconds
2020-05-07 23:17:53,193 - Pade - INFO - loss 0.02157831641408447, in epoch 8, in step 329, in global step 0.99609375, acc is 0.99609375,                    taks 0.882000207901001 seconds
2020-05-07 23:17:53,789 - Pade - INFO - test->loss 0.5258241624239129, in epoch 8, in step 349, in global step 4350,                     acc is 0.875, taks 0.5959999561309814 seconds
2020-05-07 23:17:54,077 - Pade - INFO - loss 0.004167374496025115, in epoch 8, in step 359, in global step 0.998046875, acc is 0.998046875,                    taks 0.28800010681152344 seconds
2020-05-07 23:17:54,958 - Pade - INFO - loss 0.004937477201594094, in epoch 8, in step 389, in global step 1.0, acc is 1.0,                    taks 0.8809998035430908 seconds
2020-05-07 23:17:55,266 - Pade - INFO - test->loss 0.529635042902745, in epoch 8, in step 399, in global step 4400,                     acc is 0.875, taks 0.3060002326965332 seconds
2020-05-07 23:17:55,865 - Pade - INFO - loss 0.013679752387680993, in epoch 8, in step 419, in global step 0.994140625, acc is 0.994140625,                    taks 0.5989999771118164 seconds
2020-05-07 23:17:56,724 - Pade - INFO - loss 0.007135841065767893, in epoch 8, in step 449, in global step 0.998046875, acc is 0.998046875,                    taks 0.8589997291564941 seconds
2020-05-07 23:17:56,743 - Pade - INFO - test->loss 0.5343214031287485, in epoch 8, in step 449, in global step 4450,                     acc is 0.876953125, taks 0.01900005340576172 seconds
2020-05-07 23:17:57,625 - Pade - INFO - loss 0.004999086402401424, in epoch 8, in step 479, in global step 1.0, acc is 1.0,                    taks 0.881000280380249 seconds
2020-05-07 23:17:58,220 - Pade - INFO - test->loss 0.5356840777522969, in epoch 8, in step 499, in global step 4500,                     acc is 0.875, taks 0.5949997901916504 seconds
